Date,Close,High,Low,Open
2018-07-13 20:20,7658.4,7660.2,7657.9,7660.2
2018-07-13 20:25,7659.2,7659.4,7657.9,7658.7
2018-07-13 20:30,7660.4,7660.9,7658.7,7658.9
2018-07-13 20:35,7663.7,7663.9,7660.7,7660.7
2018-07-13 20:40,7660.2,7665.2,7659.4,7663.9
2018-07-13 20:45,7658.7,7659.9,7658.7,7659.9
2018-07-13 20:50,7664.7,7664.7,7659.4,7659.4
2018-07-13 20:55,7667.8,7670.4,7661.7,7665.2
2018-07-13 21:00,7669,7669,7666,7667.2
2018-07-13 21:05,7669.7,7669.7,7667.8,7668.4
2018-07-13 21:10,7669.5,7671.5,7667.8,7670.3
2018-07-13 21:15,7669.4,7670.1,7669,7669.4
2018-07-13 21:20,7669,7669.6,7669,7669.5
2018-07-13 21:25,7669,7669.1,7669,7669.1
2018-07-13 21:30,7670.6,7671.2,7668.1,7668.7
2018-07-13 21:35,7671.8,7671.8,7670.6,7671.2
2018-07-13 21:40,7671.8,7672.4,7671.2,7672.4
2018-07-13 21:45,7671.8,7673,7671.2,7671.2
2018-07-13 21:50,7672.4,7673,7671.8,7672.4
2018-07-13 21:55,7672.3,7673.6,7671.2,7671.8
2018-07-15 23:00,7678.1,7680.5,7676.6,7679.9
2018-07-15 23:05,7683.6,7683.6,7678.7,7678.7
2018-07-15 23:10,7684.5,7685.2,7682.5,7683.3
2018-07-15 23:15,7683.9,7684.9,7682.3,7683.5
2018-07-15 23:20,7683.9,7684.5,7683.3,7683.6
2018-07-15 23:25,7684.5,7685.2,7684.5,7684.5
2018-07-15 23:30,7683.9,7684.5,7683.3,7683.9
2018-07-15 23:35,7684.5,7684.5,7683.3,7683.6
2018-07-15 23:40,7684.5,7685.2,7683.9,7684.8
2018-07-15 23:45,7683.9,7684.5,7683.9,7684.2
2018-07-15 23:50,7685.2,7686.4,7685.2,7685.2
2018-07-15 23:55,7685.8,7685.8,7685.2,7685.8
2018-07-16 00:00,7684.5,7687,7684.5,7686.1
